"F1-10"	"F1-11"	"F1-12"	"F1-13"	"F1-14"	"F1-15"	"F1-16"	"F1-17"	"F1-18"	"F1-19"	"F1-20"	"F1-21"	"F1-22"	"F1-7"	"F1-8"	"F1-9"	"F3-10"	"F3-11"	"F3-12"	"F3-7"	"F3-8"	"F3-9"
"Olsenella timonensis"	2.90079882857217	2.46317169725096	2.33976250408395	2.99929880526415	2.93720778836325	3.43591786984311	2.69280333115879	2.94613028160024	2.66467253083235	2.88540401703346	2.54679129253604	2.63355471030225	2.90617925721428	2.46070141497977	3.67351709216265	1.75315711164476	3.19720672895906	3.41224480348641	3.36225372416171	2.85838645192353	3.00304779290303	3.32408594117633
"Olsenella uli"	2.4317803897087	2.05101384538993	1.92482300595913	2.52569961107439	2.42929719673692	2.87120458657397	2.10351605953229	2.40545578851657	2.16199419194344	2.23328397830347	2.04649221572914	1.9871847805796	2.31701788276286	1.96467635888545	3.03690667629055	1.24219855426012	2.7755173660411	2.91714657303741	2.96296253150608	2.47039669132333	2.37308907778656	2.76083413987716
"Olsenella sp. oral taxon 807"	2.06501699663438	1.67506984275649	1.90921994496009	2.16542542072622	2.08512389983757	2.71167122517132	2.06146303410415	2.28807849791382	2.075508134611	2.63864338067015	2.23048917477183	2.25723753150093	2.57399721944574	1.64258515981237	3.15863904476927	1.02745574034496	2.51393605828973	2.68024862178461	2.81291337459682	2.38851612673995	2.25519930371123	2.63915392798314
"Thermophilibacter immobilis"	2.68260592709927	2.36392413271202	2.06727070484419	2.67884949760314	2.6450237968646	3.14937553699518	2.44131491110934	2.64384794970879	2.37068650464533	2.55252388029896	2.21040741149235	2.29444469111905	2.611757752851	2.11306247567835	3.40756520003134	1.41469276415554	2.94711694301779	3.17411202475869	3.039670539762	2.3508889254537	2.69042145169124	3.12185430124108
"Parafannyhessea umbonata"	2.60872643331066	2.2047557689948	2.26254607581594	2.68830575357461	2.60999920086105	3.12557150203512	2.60441392354225	2.69644158445919	2.52543768693552	2.57600777122717	2.42852750340594	2.54427529401605	2.71041087629982	2.10092365186372	3.31539522439077	1.47651004568866	2.9799979824847	3.14427518083441	3.07585100070988	2.63079267158997	2.69508687206398	3.03131969258701
"Atopobium sp. oral taxon 416"	2.27016155038939	1.6881556155308	1.75130595451497	2.06665489217687	2.01302726468204	2.47060839423824	1.91903494191109	1.8774555812595	1.91298983208502	1.97259155955548	1.83217540010203	1.85372411056501	2.07739266481463	1.4155094465475	2.74585717208252	1.05000846071163	2.44372572495129	2.46861660929505	2.43708436313094	0	2.03325563906604	2.47454023716869
"Lancefieldella parvula"	1.81336806590758	1.47642161917596	1.45790827950053	1.76281708681647	1.69566971102388	2.08258081817629	1.6799040029987	1.79942456201992	1.90715365588157	1.53651415770559	1.97192108360165	1.76406050585492	1.84406255638127	1.47141099226202	2.02102193457356	0	2.0084704971149	2.16404480836436	1.96312645886779	0	1.63708610423442	2.02448959230508
"Rubrobacter xylanophilus"	1.47086462312804	1.29707322146496	1.77357824829718	1.70682971645882	1.45655122737709	1.99537910354653	1.62320665365414	1.70423419737264	1.51431299208529	1.53651415770559	1.75983022776679	1.75688797639764	1.95622764218349	0	2.21326391014335	0	2.22110414086204	2.24230857657002	1.81888543230278	2.12374781000039	1.74043056491026	2.03148523487968
"Synechococcus sp. M16.1"	1.90192906768519	1.96472096258721	2.36272506179371	2.20984478101054	2.08081679609703	1.90573581427066	2.09337836069476	2.0584021668965	1.90715365588157	1.9677367885029	1.55110101859499	1.84789856067646	1.77224081219299	1.62453154421359	1.92833587177147	1.48466433773174	0	0	0	0	0	0
"Dehalococcoides mccartyi"	2.03831460529915	2.39030253239253	2.18290015579713	2.9260301815402	2.85558963169404	2.13077576182395	2.87880631743346	2.88445979200681	2.55418082529111	1.48032220782284	2.16884179691764	1.9698195557805	2.22652439531355	1.81536715438419	1.66758953485865	2.55129761283783	2.44913505562565	2.25680848857864	2.72333526397968	0	1.80982576721892	2.44342853891611
"Akkermansia muciniphila"	6.13415318660096	5.91989395317032	5.83257377027492	5.98112495080159	5.63926940439121	6.30252490423128	5.84326818230416	5.66361208237296	6.18859811300377	6.46287209029783	6.12896456804619	6.33115616458687	5.88862400542001	5.66154416033049	5.96794850754212	5.70835780483093	6.40318480016458	6.48164466118229	6.18849580579153	6.1213240270813	4.40007961159447	6.20966295197931
"Aquisphaera giovannonii"	1.93372477606426	1.29707322146496	2.06357489794072	1.9385974738871	1.72609992858559	2.14645523798785	0	1.60183290210838	1.35888395757573	1.50932636123382	1.82152363345738	1.726951135275	1.66666569626138	0	2.2551644842549	0.892851290738566	2.19294647770348	2.30130511863747	2.17057462554674	2.28752541525478	1.66779520872757	2.17745054458864
"Escherichia coli"	5.95743851824603	6.40312941884977	6.0102218650423	6.09899323099381	6.500452452417	4.9105055585325	5.41284003876974	5.5392992636202	5.20639745934761	3.34875317208077	3.84905025437001	3.36451843148138	3.58753563056542	6.25835415573269	5.76238735499381	6.61456298463483	4.16975064212032	3.54894492506656	3.99394182265081	5.16696743465641	3.08024975040443	5.20515709215054
"Escherichia albertii"	3.08852086110784	3.7442613044854	3.34307138958395	3.31306422065256	3.6802734344729	2.17826120340923	2.77054543928084	2.92925595350135	2.5434541566684	1.27281330578353	1.51623969714351	1.18387127034185	1.72845119081683	3.63484749541295	2.93610732554221	3.86464250306827	1.91813602070066	1.39314928252239	2.03809006742505	2.63079267158997	1.89379738345227	2.52413819709145
"Escherichia fergusonii"	3.03263348880653	3.73347991779317	3.28382428004492	3.25029391546209	3.66779422330333	2.2957715583487	2.75740665762038	2.8874613941113	2.46152619764469	1.41576386778978	1.22824173840256	1.4105516991058	1.62488056418507	3.6117418592779	2.9394771141837	3.82536887340273	1.94469342350433	0	0	2.65094986298836	2.05405033426381	2.31270142488124
"Escherichia marmotae"	2.84971451821995	3.53035919426127	3.12632922301778	3.07110799496062	3.47936390455189	1.83067763890834	2.59482233021121	2.71611240864489	2.32378585138912	1.41576386778978	0	0	0.978429770468491	3.45961578751366	2.73441624056615	3.65727254343049	0	0	0	2.21331160451036	0	2.13585056331392
"Escherichia sp. E4742"	2.79241710579391	3.44160727833517	3.01322127929276	2.98457741339161	3.37003824641589	1.97627342073916	2.42728027292624	2.63857442820137	2.28618457943767	0	1.16787274299892	0	0	3.33714564553923	2.60405212458938	3.55523965285346	0	0	0	2.05179058318228	0	2.07753266525295
"Klebsiella pneumoniae"	3.29058646556128	3.77477028143544	3.43325981435893	3.42380284579675	3.68691748430755	3.03872433231758	3.02211951796219	3.05632567678218	2.83145148314021	3.020698869133	2.99605149515882	2.89799492052733	2.64926938337282	3.69728190719233	3.09567335654393	3.88897044612485	4.44187468715545	3.14769343188091	3.35234978767609	3.15295947324963	2.76124482562009	2.93968521176034
"Klebsiella aerogenes"	2.44682097290356	2.6667307296817	2.56939280957392	2.59761470289734	2.64796552124207	2.27663718047083	2.35502472247506	2.29593466688602	2.29589448090684	2.09394520501703	2.32009886877826	2.41141833658113	2.49586822994995	2.53467270130751	2.27229702369158	2.7756995420309	2.17815206542588	2.10755649946219	2.78608387367687	3.00259307967697	2.49463271487947	2.28262976816718
"Klebsiella oxytoca"	2.11104794258307	2.64875873993181	2.47393110283914	2.35251285786812	2.55552769656499	2.13756496901664	2.07236416253419	2.07812697029132	1.94104922987784	1.69026217512224	1.92356325474516	2.05773325139012	2.05080725296619	2.55677230343139	1.95405140521307	2.72813630719731	2.0084704971149	1.92008542334266	0	2.08925779788898	2.02028347052384	1.84336945293077
"Klebsiella michiganensis"	2.20259362934164	2.78045813882912	2.4267301549411	2.39280758334996	2.66745760930404	1.85716479446206	1.93409442326121	2.09079608858061	2.01575548893734	1.91041259408836	2.03565176018267	2.27514440527719	2.17409157626172	2.64954322844783	2.11322685575474	2.89744808199324	1.89948367297152	2.35971516233355	0	0	1.7319882650367	1.74801389225581
"Klebsiella quasipneumoniae"	2.14195062369561	2.73662924100585	2.38806495660245	2.34741628344706	2.57883060644237	2.07226510121082	2.08299835091387	2.07812697029132	1.81595710063687	0	1.92639582364175	1.84199380421828	1.87390537186638	2.61136836399013	1.98068376635169	2.82266383605125	1.61320363365453	1.81556735385102	2.43708436313094	2.42314165110813	1.74043056491026	2.00280001754468
"Klebsiella grimontii"	1.8971906607251	2.02212370251856	2.08529219829052	2.06665489217687	1.9265320760956	2.04811785066333	1.83474086436247	1.76115216233882	1.52859307760211	0	1.78400369886197	1.81120218210071	1.94935625092398	2.13065732160727	1.7926086143459	2.08412436547769	1.55409024669497	1.53207330434637	0	0	1.91667704431582	1.90325406059053
"Klebsiella huaxiensis"	1.58239016166365	2.39030253239253	2.11923586974247	2.04319952540628	2.39394176816962	1.65323920448716	0	1.44054154053168	1.45197595268716	0	0	1.47044381539368	0	2.25045125573293	1.68648855545235	2.54006694885303	0	0	0	0	1.19936812226426	0
"Klebsiella variicola"	2.03831460529915	2.41030917727227	2.21022143172429	2.11301802449294	2.38651168834458	1.25607589759318	1.65247990523498	1.79942456201992	1.2402349284753	0	1.35027411238317	1.74959499799723	0	2.33357015299981	1.58834400380468	2.52117405725696	1.43317459975319	1.44894010229999	0	0	0	0
"Raoultella planticola"	1.59211611456946	2.02805752487788	1.96388229725849	2.00732910867977	1.9896397545827	1.81207725328155	1.87044442371319	1.74760662217358	1.68103531342343	1.48032220782284	2.05497387525748	2.12465364593847	2.06430335595873	2.02731895212335	1.42911543538154	2.13033647415541	1.75363925467626	1.48653211718117	2.54049633654984	2.5392613451699	1.67756727989769	1.42766016378002
"Raoultella ornithinolytica"	2.25160398158922	2.8679510204642	2.63484628662853	2.6228040940578	2.81960392312599	2.08258081817629	2.00243137671838	2.0233958217932	1.76200066035958	1.92681163792108	1.65224824408432	1.97422638967871	1.81201676372415	2.7360413410795	2.17144947953597	2.94530018696137	1.69674000671599	1.66984461880232	2.69772325688136	0	0	1.62565360912384
"Enterobacter cloacae"	2.44412478101908	3.07693537383611	2.72452258624171	2.93274176725815	3.04731076928869	2.26507332774226	2.40283172237235	2.49531216829648	2.22570099286628	1.94775610070044	2.03784160655177	1.85372411056501	1.94935625092398	2.96883969609543	2.38105909554567	3.22280293432681	2.39480406733625	2.33149137701959	0	0	1.94888389749488	2.4892983485127
"Enterobacter hormaechei"	2.61515843298288	3.30543343868143	2.99274016142193	2.91599501465276	3.14731134199371	2.48998568838667	2.6606864125225	2.64732838840316	2.48544579040332	2.22255734386467	2.24699263465115	2.77705311340828	2.60338971974559	3.13235902840316	2.56671729617394	3.34545620504162	2.66820703141524	2.39222348895959	3.18788531789849	2.78538965577978	2.36124094816709	2.46950727658087
"Enterobacter cancerogenus"	1.7709079214546	2.39030253239253	2.04071417505426	2.12458894315322	2.27063678142555	1.80246953319166	1.88725260929984	1.86713058235351	1.73665310146285	1.24793023254276	1.9430138975437	1.70306137663927	2.01361873776705	2.28401739444314	1.70459933715557	2.47580928556104	1.71167881355748	1.64556706661415	0	0	0	1.60761707159113
"Enterobacter asburiae"	2.17834606489938	2.67077458455562	2.38806495660245	2.21218420618796	2.57468565990501	1.97627342073916	2.06146303410415	2.15455221757416	1.79364840583514	1.72576482419101	1.81791418677498	1.95632422895229	1.79258400144966	2.62262212449654	2.01887656098518	2.77362803870546	1.96971998556553	2.0778353671297	0	0	1.66779520872757	0
"Enterobacter kobei"	2.03485834250826	2.32704711453062	2.28093060880194	2.13306920881065	2.46557409709439	1.98593131692109	2.03880387771848	2.09079608858061	1.94104922987784	1.93741011660246	1.79177148758251	0	1.89403211736556	2.28401739444314	1.69108754623369	2.47745508678954	0	0	0	0	2.07389467816311	1.77388621638736
"Enterobacter ludwigii"	1.70940167851785	2.49648470516475	2.09918961056819	1.96822706934934	2.32693637811821	0	0	1.85655412461481	1.74526771657001	0	2.00140568430701	0	1.51763094551985	2.37804357598401	1.62179633158033	2.54219493946988	0	0	0	0	0	0
"Enterobacter roggenkampii"	2.06501699663438	2.54390435030544	2.24088830763397	2.06990459331353	2.59103324528172	1.81680256587631	1.77499507146141	1.79942456201992	1.96740523226517	1.68091374155709	2.12999778447121	1.79824708182262	2.10968615981275	2.46338127296605	1.88666054145247	2.73454490947173	0	0	0	0	0	0
"Enterobacter sp. SA187"	2.13096601805233	2.5474833646724	2.37376653793147	2.33352556433291	2.54525094047377	2.17000475891547	2.03880387771848	1.98531843779934	2.00650650126226	1.6413675655531	1.85272582990037	2.01199628922884	2.05080725296619	2.42718287200725	2.08276062318654	2.68349240991523	2.0371593279876	1.88796203537122	2.39378573717007	2.45520923008974	1.58052267524097	2.18238116459973
"Enterobacter sp. JUb54"	1.97145675113671	2.53482560882737	2.14767034505396	2.12743413700473	2.49155297763193	1.45756641259031	1.55798001295072	1.86713058235351	1.5814353311695	1.24793023254276	1.38107179889707	1.3217969289489	1.51763094551985	2.34774559636406	1.77031953490511	2.65552368899391	1.55409024669497	1.39314928252239	0	2.05179058318228	1.64756560601954	1.84336945293077
"Enterobacter sp. E76"	1.58239016166365	2.35845059277664	1.85873598200095	1.76281708681647	2.15794945453079	1.28898151230378	0	1.60183290210838	0	1.66159062474292	1.26857981344196	0	1.71082060702467	2.24163809519103	1.65782239293434	2.40524196254373	0	1.97797774684054	0	0	0	0
"Enterobacter mori"	1.8303669495019	2.32407636562558	2.04071417505426	2.07313015835963	2.33424245398292	1.36175394651399	0	1.56152516469737	1.37916724456975	0	0	0	0	2.15306035442255	1.70901143732895	2.52853813783898	0	0	0	0	1.51547329626488	0
"Citrobacter freundii"	2.72213789293911	3.4031088226536	3.07235731586182	3.00797259907347	3.31725176898843	2.3843632527857	2.91119010417453	2.87430192396874	2.35421177815787	2.03956718743577	2.48742668573793	2.51499012243497	2.60492322213874	3.27337647533177	2.64100450315304	3.51180114395383	2.29220218051635	2.36451086297962	0	0	2.06209720529408	2.49410833829219
"Citrobacter portucalensis"	2.20961154778413	2.80081826917308	2.61025763811043	2.44084613218039	2.84862708604574	1.66003485654275	0	2.34030239549276	1.73665310146285	2.17678723853301	2.18625882537363	0	2.17615073390894	2.75419431248494	2.04191218711269	2.96605293181706	0	0	0	0	0	1.89382931773355
"Citrobacter werkmanii"	1.84672545982245	2.55455410668441	2.22068618659631	2.08890812941365	2.44361067334514	1.28898151230378	0	1.94357891118043	1.41709559668192	0	0	0	0	2.48169106949748	1.75873080559042	2.61319034129464	0	0	0	0	0	0
"Citrobacter sp. R56"	1.89239998415574	2.61654048473131	2.21548532822451	2.13306920881065	2.53472509836738	1.69871647494315	1.96273189115139	1.916463072169	1.59369903893111	0	0	0	1.38770144443839	2.51377341971205	1.91760759836099	2.72628777314229	1.4043540184973	1.25399081032389	0	0	0	1.36800091874078
"Citrobacter sp. RHB25-C09"	1.97145675113671	2.70432843465356	2.15674932166705	2.20512778229959	2.54226949834784	1.40020197488555	1.79583703948949	1.81146752539791	1.59369903893111	0	0	0	0	2.56106041115829	1.91214241493594	2.74309374759109	1.37348404347363	1.07974263316787	0	0	0	1.39885416424114
"Citrobacter rodentium"	2.12254130417784	2.67478113290887	2.4577631943669	2.35419851103642	2.60743193257059	1.63218994769625	1.73004694136727	2.07165106809318	1.85076641039993	1.60914958721031	1.79940277948311	1.61235118419695	1.92072898275596	2.5978594499596	1.97358084958603	2.81668769799421	1.46020103940663	1.10933786537579	2.08688163758411	0	0	1.72050208548985
"Citrobacter farmeri"	1.8676203257019	2.6667307296817	2.19127850722313	2.18820275145687	2.56057629771499	1.18168471400964	1.73004694136727	1.93472708641805	1.59369903893111	1.24793023254276	1.39087076592591	1.23487022359122	1.40014298312684	2.53011455577902	1.87782314090003	2.73089443877234	0	1.23298617182207	0	0	0	1.39885416424114
"Citrobacter amalonaticus"	1.99108389469608	2.78973849114824	2.37011714808739	2.36253001223864	2.688789284788	1.53601441669528	2.10351605953229	2.27192651754512	1.52859307760211	1.67135964250782	0	1.64160695791006	1.51763094551985	2.71709637315036	1.97118715870546	2.86403085124825	1.71167881355748	0	0	0	0	1.94753405627223
"Citrobacter koseri"	2.91383113050265	3.26159715938383	2.27640692071944	2.72848198690179	3.27825913245217	1.23863831339001	0	1.81146752539791	2.69443612312907	0	0	0	0	3.24561137243527	2.66932404727091	3.42654844608038	0	0	0	0	0	1.7983035170517
"Salmonella enterica"	3.43931175580531	4.03446979959714	3.6973494764771	3.68081456685413	3.97814400371858	3.13107649705307	3.25713761559165	3.33886614100299	3.08292567028915	3.01853271702317	3.11059628430485	3.23244401570572	3.21339794509229	3.968836898396	3.42063630855183	4.17521936300977	2.89549176447449	2.98005505242436	3.53610035817602	3.27626885387552	2.96885406714858	2.90767077232382
