"C1.sm.bam"	"C2.sm.bam"	"C3.sm.bam"	"C4.sm.bam"	"C5.sm.bam"	"T1.sm.bam"	"T2.sm.bam"	"T3.sm.bam"	"T4.sm.bam"	"T5.sm.bam"
"Solyc04g076230.2"	7	7	9	13	8	8	1	4	4	10
"Solyc04g076250.2"	63	62	45	79	62	66	10	60	44	42
"Solyc04g076260.1"	1	0	0	0	0	1	0	0	0	0
"Solyc04g076270.1"	0	1	1	2	3	2	0	1	0	0
"Solyc04g076290.2"	10	18	9	16	9	12	3	6	6	12
"Solyc04g076300.2"	7	13	7	8	7	3	1	6	1	3
"Solyc04g076310.2"	25	43	14	48	25	28	10	8	5	7
"Solyc04g076320.2"	2	1	0	1	0	0	0	1	0	0
"Solyc04g076340.2"	60	78	49	137	86	82	9	88	61	122
"Solyc04g076350.1"	16	22	10	37	10	14	0	2	3	2
"Solyc04g076360.2"	4	2	3	2	2	5	0	1	2	1
"Solyc04g076380.2"	14	30	22	44	28	21	5	8	5	10
"Solyc04g076390.2"	106	97	88	131	96	52	12	42	19	33
"Solyc04g076400.2"	7	4	5	8	9	4	0	2	1	1
"Solyc04g076410.2"	36	48	27	63	42	26	2	16	14	28
"Solyc04g076420.2"	38	35	27	63	43	26	5	31	15	59
"Solyc04g076430.2"	2	2	1	0	0	0	0	0	0	2
"Solyc04g076460.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g076470.1"	1	0	0	1	1	0	0	1	1	1
"Solyc04g076490.2"	1	4	3	1	1	0	0	2	0	1
"Solyc04g076500.2"	1	11	7	8	12	2	0	1	0	1
"Solyc04g076510.2"	22	33	13	39	28	13	0	4	4	4
"Solyc04g076520.1"	10	14	2	15	5	6	3	3	1	3
"Solyc04g076530.2"	31	33	19	37	31	23	2	20	11	27
"Solyc04g076540.2"	1	6	2	3	9	1	0	1	0	0
"Solyc04g076550.2"	0	1	1	1	1	0	0	1	0	0
"Solyc04g076560.2"	4	2	4	7	1	5	0	0	3	2
"Solyc04g076570.2"	3	2	1	4	3	0	0	1	0	2
"Solyc04g076580.2"	6	4	4	3	5	0	1	5	2	9
"Solyc04g076600.1"	0	0	0	1	0	0	1	0	0	1
"Solyc04g076610.1"	0	0	0	1	1	0	0	0	1	2
"Solyc04g076620.2"	38	44	26	70	60	34	5	13	4	15
"Solyc04g076640.1"	0	0	0	0	0	2	0	0	0	0
"Solyc04g076660.2"	2	0	1	2	4	0	0	3	0	2
"Solyc04g076670.2"	2858	2119	1876	3248	2107	2013	372	2851	1759	2742
"Solyc04g076680.2"	22	30	12	45	32	12	9	23	9	27
"Solyc04g076690.2"	9	12	5	11	12	2	2	1	3	2
"Solyc04g076700.2"	34	22	21	35	19	23	3	6	15	18
"Solyc04g076710.2"	11	7	8	9	5	3	0	7	2	4
"Solyc04g076740.2"	7	0	8	8	9	5	3	5	1	2
"Solyc04g076750.1"	229	226	151	382	244	136	15	103	54	176
"Solyc04g076760.1"	0	0	0	0	0	0	0	0	1	0
"Solyc04g076790.2"	977	1085	627	1733	943	771	94	482	334	632
"Solyc04g076800.2"	1	1	0	3	0	0	0	1	0	0
"Solyc04g076810.2"	2	1	1	2	0	0	0	0	2	0
"Solyc04g076820.1"	1	0	0	0	0	1	0	0	0	1
"Solyc04g076830.2"	289	319	188	540	293	241	64	232	160	277
"Solyc04g076850.2"	6	6	6	11	10	8	2	7	7	10
"Solyc04g076860.2"	176	191	136	265	135	158	21	155	82	202
"Solyc04g076870.2"	247	237	149	326	202	191	13	101	47	141
"Solyc04g076880.2"	2	3	2	3	4	0	0	2	0	2
"Solyc04g076890.2"	123	84	78	162	101	95	172	140	113	195
"Solyc04g076900.1"	4	2	4	3	2	0	0	1	1	2
"Solyc04g076910.2"	6	16	3	13	5	4	0	3	1	2
"Solyc04g076920.2"	24	22	11	46	39	17	4	19	11	26
"Solyc04g076940.2"	10	6	6	4	5	9	5	8	6	9
"Solyc04g076990.2"	1	0	0	0	0	0	0	0	0	0
"Solyc04g077000.2"	10	9	8	12	9	3	0	10	5	10
"Solyc04g077010.2"	0	2	1	3	1	1	0	0	1	1
"Solyc04g077020.2"	43836	31535	28101	53487	33831	36952	45595	44222	27573	63132
"Solyc04g077030.2"	17	23	6	38	19	47	2	2	19	22
"Solyc04g077040.2"	7	6	3	18	7	3	1	7	5	6
"Solyc04g077050.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g077060.2"	0	0	0	0	0	0	0	0	0	1
"Solyc04g077120.2"	474	381	249	580	327	310	35	271	182	371
"Solyc04g077130.1"	9	9	1	6	6	7	9	15	7	13
"Solyc04g077150.2"	62	42	46	86	64	72	177	86	71	157
"Solyc04g077180.1"	6	12	7	17	7	4	0	6	4	9
"Solyc04g077190.2"	2	2	1	6	2	2	0	1	1	1
"Solyc04g077230.1"	3	2	0	2	1	0	0	0	2	2
"Solyc04g077240.2"	15	17	16	33	16	14	2	12	10	31
"Solyc04g077290.1"	16	13	15	22	22	8	1	10	5	8
"Solyc04g077310.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g077330.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g077340.2"	2	1	1	1	2	1	0	0	0	0
"Solyc04g077370.1"	2	0	0	0	0	0	0	0	0	0
"Solyc04g077390.2"	2	0	0	1	0	1	0	0	0	0
"Solyc04g077400.2"	1633	2376	1252	3322	1773	1036	126	489	327	598
"Solyc04g077420.2"	120	89	68	173	101	94	27	115	96	142
"Solyc04g077430.2"	21	10	18	31	20	21	5	14	4	14
"Solyc04g077440.2"	613	863	688	1150	1013	290	154	447	229	628
"Solyc04g077460.2"	1	0	0	0	0	0	0	1	0	1
"Solyc04g077470.2"	151	151	106	186	124	114	18	49	45	72
"Solyc04g077500.2"	782	754	621	1216	760	449	228	548	335	771
"Solyc04g077520.2"	5	6	6	18	8	6	5	11	3	8
"Solyc04g077540.2"	13	24	15	42	15	9	2	2	1	3
"Solyc04g077560.2"	41	45	37	60	37	32	5	38	16	48
"Solyc04g077570.1"	1	0	0	2	1	1	3	0	3	0
"Solyc04g077580.2"	0	3	3	6	6	0	28	3	6	5
"Solyc04g077590.2"	1205	1218	738	1596	1018	839	101	754	386	682
"Solyc04g077600.2"	644	618	439	1068	636	440	58	422	222	563
"Solyc04g077610.2"	11	14	8	15	15	9	1	6	5	12
"Solyc04g077630.2"	0	0	0	0	0	0	0	0	1	0
"Solyc04g077680.2"	67	71	39	86	62	40	4	25	13	30
"Solyc04g077690.2"	0	1	0	1	1	1	0	0	0	0
"Solyc04g077740.1"	0	0	0	1	0	0	0	0	0	0
"Solyc04g077750.2"	0	0	0	0	1	0	0	0	0	0
"Solyc04g077770.2"	63	53	43	97	56	44	11	51	34	48
"Solyc04g077780.2"	0	2	1	0	4	0	0	0	0	0
"Solyc04g077790.2"	13	4	4	9	5	1	0	4	7	3
"Solyc04g077820.2"	1	0	0	0	0	1	0	1	0	1
"Solyc04g077830.2"	0	0	0	0	0	0	0	0	0	1
"Solyc04g077840.2"	45	66	27	49	31	45	3	15	11	25
"Solyc04g077850.2"	2	0	1	0	0	3	0	2	0	0
"Solyc04g077860.2"	26	26	20	31	34	17	10	16	19	47
"Solyc04g077880.1"	2	1	1	3	2	2	1	0	0	2
"Solyc04g077920.2"	224	210	147	336	214	117	19	169	117	253
"Solyc04g077930.2"	327	314	221	208	275	159	34	67	44	102
"Solyc04g077940.2"	14	32	12	21	21	3	1	2	0	15
"Solyc04g077970.2"	175	138	109	220	143	192	35	197	156	230
"Solyc04g077990.2"	0	0	0	0	0	1	0	0	1	0
"Solyc04g078000.2"	0	0	2	0	1	1	0	1	0	0
"Solyc04g078020.1"	0	0	0	0	0	1	0	0	0	0
"Solyc04g078030.2"	2870	2096	1854	3295	2001	2900	11649	3245	2678	4287
"Solyc04g078040.2"	0	1	0	0	0	0	0	0	0	1
"Solyc04g078050.2"	96	136	71	212	144	39	7	30	13	31
"Solyc04g078070.2"	90	49	44	88	61	69	49	101	80	80
"Solyc04g078130.2"	407	349	247	699	440	313	47	357	194	466
"Solyc04g078140.2"	0	0	0	2	0	0	0	0	1	0
"Solyc04g078150.2"	0	0	0	0	0	2	0	0	0	0
"Solyc04g078160.2"	2	1	0	0	5	1	0	0	2	1
"Solyc04g078190.2"	0	0	0	0	0	1	0	0	0	0
"Solyc04g078210.1"	4	6	4	5	1	2	1	1	0	2
"Solyc04g078220.1"	1	4	0	1	1	0	0	2	0	1
"Solyc04g078230.1"	2	3	3	4	3	0	0	1	0	2
"Solyc04g078240.1"	0	6	4	2	2	0	2	0	1	5
"Solyc04g078250.2"	31	26	27	54	42	15	14	23	11	28
"Solyc04g078270.2"	0	0	0	1	0	0	0	0	0	0
"Solyc04g078280.2"	0	1	1	0	0	1	0	1	0	2
"Solyc04g078290.2"	9	8	8	18	12	2	0	3	4	8
"Solyc04g078310.2"	3	3	1	6	10	3	0	2	5	3
"Solyc04g078320.2"	37	68	46	87	48	38	6	24	6	30
"Solyc04g078380.1"	21	17	4	13	12	9	1	13	7	16
"Solyc04g078390.1"	1	0	0	4	0	1	1	3	6	7
"Solyc04g078400.2"	2	0	0	0	0	0	0	0	0	1
"Solyc04g078410.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g078420.1"	7	15	16	36	20	5	2	11	4	14
"Solyc04g078450.2"	9	13	7	17	8	23	4	13	9	11
"Solyc04g078460.2"	5483	4428	3463	7203	4678	3676	840	4207	2379	4612
"Solyc04g078480.2"	3	0	0	0	1	3	0	0	0	0
"Solyc04g078490.1"	352	381	235	654	393	220	22	156	80	145
"Solyc04g078500.1"	2	1	5	5	4	2	2	3	1	3
"Solyc04g078510.2"	4459	3503	2574	5518	3654	3101	1482	3318	2019	4160
"Solyc04g078520.2"	2	1	1	1	1	4	0	0	2	1
"Solyc04g078540.2"	0	0	0	0	1	1	1	0	3	1
"Solyc04g078550.2"	1	1	0	2	4	1	0	0	0	1
"Solyc04g078600.2"	681	496	396	833	532	502	78	383	323	522
"Solyc04g078610.2"	0	1	1	0	0	0	0	0	0	1
"Solyc04g078620.2"	2	2	9	1	0	1	1	5	4	3
"Solyc04g078630.2"	2	0	0	5	0	3	4	3	1	5
"Solyc04g078640.1"	0	1	0	1	1	0	0	1	2	0
"Solyc04g078660.1"	0	0	0	0	0	0	0	1	1	0
"Solyc04g078670.2"	13	22	14	29	17	3	0	5	1	5
"Solyc04g078680.2"	258	320	203	664	351	216	44	141	74	239
"Solyc04g078690.2"	3	3	2	8	6	4	0	5	3	4
"Solyc04g078700.2"	0	1	1	0	0	1	0	0	0	2
"Solyc04g078730.1"	8	22	9	29	29	4	0	3	1	5
"Solyc04g078750.2"	3	17	5	14	11	5	3	7	6	7
"Solyc04g078760.2"	14	5	4	24	16	12	0	15	6	6
"Solyc04g078780.2"	7	8	4	9	7	2	1	5	1	3
"Solyc04g078810.2"	0	0	1	0	0	0	0	0	0	0
"Solyc04g078820.2"	8	5	4	10	9	5	1	4	1	7
"Solyc04g078830.2"	14	9	2	15	7	5	0	3	6	2
"Solyc04g078840.2"	5	2	1	8	2	4	2	5	5	4
"Solyc04g078850.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g078860.2"	1	0	0	0	0	2	0	0	0	0
"Solyc04g078870.2"	1	2	2	4	2	0	0	0	0	0
"Solyc04g078890.2"	401	479	386	779	441	383	67	390	233	539
"Solyc04g078900.2"	3	2	2	2	0	4	3	2	3	0
"Solyc04g078910.2"	7	1	0	5	6	1	0	2	8	5
"Solyc04g078920.2"	14	20	17	27	13	20	10	28	19	43
"Solyc04g078940.2"	11	6	9	13	5	7	0	2	3	3
"Solyc04g078950.1"	686	634	305	1223	611	438	21	115	132	132
"Solyc04g078960.1"	114	147	89	264	112	53	4	11	14	16
"Solyc04g078970.1"	209	442	218	858	353	84	12	48	23	71
"Solyc04g079000.2"	38	32	37	45	34	33	4	34	24	33
"Solyc04g079030.2"	6	6	7	6	2	7	6	4	8	8
"Solyc04g079040.2"	48	33	19	34	27	20	99	39	45	80
"Solyc04g079050.1"	3	3	3	6	3	1	0	1	3	0
"Solyc04g079060.2"	5	6	4	3	6	3	0	6	4	5
"Solyc04g079080.2"	8	7	7	6	6	8	29	10	6	17
"Solyc04g079090.2"	2056	2121	1520	2804	1759	1457	208	1325	692	1361
"Solyc04g079100.2"	0	0	0	1	0	0	0	0	0	1
"Solyc04g079120.2"	73	78	53	88	84	48	8	29	33	69
"Solyc04g079130.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g079140.2"	0	0	0	0	1	0	0	0	0	0
"Solyc04g079160.2"	2	3	0	4	0	0	0	1	0	0
"Solyc04g079170.2"	1	0	0	0	0	0	0	0	0	0
"Solyc04g079180.2"	161	125	105	228	147	128	40	147	91	142
"Solyc04g079190.2"	6	6	5	11	13	5	1	4	5	4
"Solyc04g079200.2"	11	5	4	24	8	15	1	8	5	16
"Solyc04g079210.2"	1	0	0	0	1	0	0	0	0	0
"Solyc04g079270.2"	32	30	27	41	33	19	10	28	13	36
"Solyc04g079280.2"	428	548	347	724	487	275	34	199	104	306
"Solyc04g079290.2"	2	2	1	15	5	0	0	0	1	0
"Solyc04g079300.2"	93	135	79	209	100	68	13	61	31	70
"Solyc04g079310.2"	60	77	52	113	57	38	9	39	29	62
"Solyc04g079320.2"	106	104	71	157	97	63	28	72	27	80
"Solyc04g079330.1"	1	2	2	1	0	2	0	1	0	2
"Solyc04g079340.2"	0	2	0	0	1	0	0	1	0	0
"Solyc04g079370.2"	1	0	1	1	2	0	0	2	3	1
"Solyc04g079380.1"	49	41	36	64	44	49	54	57	41	68
"Solyc04g079390.2"	39	46	38	68	30	19	2	19	12	23
"Solyc04g079400.2"	0	0	0	1	0	1	0	0	0	0
"Solyc04g079410.2"	1	0	1	1	1	1	0	0	1	0
"Solyc04g079430.2"	6	7	3	6	9	3	0	2	0	4
"Solyc04g079440.2"	0	0	0	1	0	0	0	0	0	0
"Solyc04g079530.2"	0	0	0	0	0	1	0	0	0	0
"Solyc04g079540.2"	12	10	6	14	12	12	1	15	4	10
"Solyc04g079550.2"	74	59	38	119	58	53	21	32	8	60
"Solyc04g079570.1"	0	0	0	0	1	0	0	2	0	0
"Solyc04g079590.2"	7	10	7	7	14	5	1	12	3	10
"Solyc04g079600.2"	5	7	7	6	6	2	33	7	2	5
"Solyc04g079640.2"	0	1	0	0	0	0	0	1	0	1
"Solyc04g079660.2"	1	1	0	1	0	0	1	4	0	1
"Solyc04g079680.2"	0	0	0	0	1	0	0	0	0	0
"Solyc04g079690.2"	29	24	12	40	24	15	1	8	7	8
"Solyc04g079700.2"	0	1	1	0	0	1	0	1	0	0
"Solyc04g079710.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g079720.2"	7	13	13	18	23	5	2	14	9	13
"Solyc04g079730.1"	0	0	0	1	1	0	0	0	0	0
"Solyc04g079740.2"	2	1	1	4	1	1	0	1	0	3
"Solyc04g079760.2"	0	1	0	1	0	1	1	1	1	0
"Solyc04g079770.2"	59	81	46	94	64	58	10	36	24	34
"Solyc04g079780.2"	10213	12501	7710	16628	9604	8249	1126	5444	2875	5250
"Solyc04g079790.2"	0	4	0	3	2	0	0	1	0	0
"Solyc04g079800.2"	1	1	0	1	0	1	1	1	0	0
"Solyc04g079810.1"	0	0	1	3	1	0	0	1	0	2
"Solyc04g079840.2"	30	23	23	51	31	17	4	19	16	23
"Solyc04g079850.1"	0	0	0	0	0	1	0	0	0	0
"Solyc04g079880.2"	65	69	61	148	74	52	24	102	64	171
"Solyc04g079890.2"	4	2	5	12	12	4	4	3	2	2
"Solyc04g079900.2"	0	1	1	1	1	0	0	0	2	0
"Solyc04g079910.2"	2	0	0	1	1	1	2	2	1	0
"Solyc04g079920.2"	1	3	2	7	6	3	0	1	0	2
"Solyc04g079950.2"	1	0	1	2	0	0	0	1	1	1
"Solyc04g079960.1"	1	0	0	1	0	1	0	0	0	1
"Solyc04g079970.2"	0	0	0	1	1	3	0	1	0	0
"Solyc04g079980.2"	11	0	10	10	2	8	1	7	1	11
"Solyc04g080000.1"	74	99	72	113	67	77	8	118	49	124
"Solyc04g080020.2"	656	913	710	1194	887	531	199	518	303	716
"Solyc04g080040.2"	1	0	1	2	1	0	0	0	0	0
"Solyc04g080050.2"	15	11	15	25	17	20	1	16	9	22
"Solyc04g080060.2"	22	12	10	30	16	9	2	6	1	6
"Solyc04g080070.1"	1	1	1	3	1	1	0	1	0	0
"Solyc04g080080.2"	87	64	54	117	95	53	16	54	33	61
"Solyc04g080090.2"	219	209	166	396	212	174	35	140	98	174
"Solyc04g080100.2"	5	1	3	8	3	1	3	0	1	2
"Solyc04g080110.2"	16	13	6	19	6	4	0	7	4	6
"Solyc04g080120.1"	2	3	1	9	1	1	0	3	2	1
"Solyc04g080140.2"	1	1	0	2	1	0	0	0	0	2
"Solyc04g080160.2"	4	8	1	4	1	3	0	3	0	7
"Solyc04g080170.2"	1308	2143	1129	2352	1437	826	98	430	193	556
"Solyc04g080180.1"	0	0	0	0	0	0	0	0	0	1
"Solyc04g080190.2"	6	2	1	6	7	6	4	3	2	6
"Solyc04g080200.2"	8	14	4	14	9	3	0	5	2	2
"Solyc04g080220.2"	549	474	392	930	577	440	62	430	329	495
"Solyc04g080240.2"	119	193	108	249	160	91	15	52	14	62
"Solyc04g080260.2"	1	4	1	5	2	2	5	4	0	1
"Solyc04g080280.2"	451	445	236	484	447	380	305	325	231	377
"Solyc04g080290.2"	0	0	0	2	1	2	2	4	0	0
"Solyc04g080300.2"	206	181	113	256	140	161	21	175	93	150
"Solyc04g080340.2"	1	4	3	4	4	0	0	1	0	1
"Solyc04g080350.2"	3	0	4	2	6	1	1	0	1	1
"Solyc04g080360.2"	1	6	1	3	2	3	1	1	1	0
"Solyc04g080380.2"	0	0	1	0	0	1	0	0	0	0
"Solyc04g080390.2"	2	0	0	0	1	0	2	1	1	0
"Solyc04g080430.2"	3	2	0	2	2	5	3	3	2	1
"Solyc04g080440.2"	6	11	4	1	4	3	4	2	5	8
"Solyc04g080450.1"	0	0	0	1	0	0	0	0	0	0
"Solyc04g080460.2"	0	0	0	0	0	0	0	0	0	1
"Solyc04g080470.2"	7	5	5	2	5	1	2	3	4	1
"Solyc04g080480.1"	0	0	0	0	0	1	0	0	0	0
"Solyc04g080510.2"	6	3	0	3	3	4	5	2	3	5
"Solyc04g080530.2"	0	0	0	0	0	0	0	0	0	2
"Solyc04g080540.2"	26	27	26	9	20	7	39	25	18	156
"Solyc04g080550.2"	0	0	0	1	0	0	0	0	0	2
"Solyc04g080560.2"	0	0	0	0	0	0	1	0	0	0
"Solyc04g080570.2"	16	15	14	24	29	7	2	13	7	20
"Solyc04g080580.2"	1	0	0	1	0	1	0	0	0	1
"Solyc04g080590.2"	57	40	32	76	35	34	20	46	36	89
"Solyc04g080600.2"	4	5	5	7	5	0	1	1	0	3
"Solyc04g080610.2"	2	0	1	2	4	0	0	0	1	2
"Solyc04g080620.2"	1	2	1	2	2	0	2	1	2	5
"Solyc04g080630.2"	10	8	8	19	11	10	11	19	13	24
"Solyc04g080640.1"	21	14	10	23	6	6	1	13	11	19
"Solyc04g080670.2"	5	2	1	5	3	1	0	1	1	3
"Solyc04g080680.2"	1	6	2	4	4	1	0	2	0	2
"Solyc04g080690.1"	0	0	0	0	1	0	0	0	0	0
"Solyc04g080700.2"	0	0	0	0	0	0	1	0	0	0
"Solyc04g080710.2"	1	0	0	0	0	0	0	0	0	0
"Solyc04g080730.2"	1	2	2	2	1	1	0	1	1	3
"Solyc04g080740.1"	11	14	8	9	12	8	5	9	11	15
"Solyc04g080760.2"	0	0	0	0	1	0	0	0	1	0
"Solyc04g080770.2"	0	0	0	1	0	0	0	0	0	0
"Solyc04g080790.2"	4	7	3	16	7	4	0	2	2	2
"Solyc04g080800.2"	0	0	1	0	0	0	0	0	0	0
"Solyc04g080810.2"	1	3	1	6	1	2	1	3	1	7
"Solyc04g080830.2"	1	2	3	1	1	3	1	2	2	0
"Solyc04g080840.1"	7	3	3	7	0	1	0	1	0	0
"Solyc04g080850.2"	30	34	18	44	19	21	25	25	18	60
"Solyc04g080860.1"	1	6	2	8	2	5	1	3	2	5
"Solyc04g080870.1"	4	3	1	7	2	4	3	4	2	4
"Solyc04g080880.2"	42	43	36	91	61	40	11	25	18	55
"Solyc04g080890.2"	606	413	313	687	471	294	42	247	172	229
"Solyc04g080900.2"	11	16	5	18	13	11	0	10	8	12
"Solyc04g080920.1"	0	0	0	1	0	0	0	0	0	0
"Solyc04g080930.2"	3	1	7	5	6	3	1	5	2	0
"Solyc04g080950.2"	1	3	1	11	2	2	0	3	4	2
"Solyc04g080960.2"	1329	1389	873	2058	1467	1110	702	1108	676	1724
"Solyc04g080980.2"	45	47	28	58	38	21	4	19	9	27
"Solyc04g081000.2"	2	1	2	1	0	4	0	2	2	0
"Solyc04g081010.1"	1108	1099	866	1298	896	1236	1058	1725	1377	2634
"Solyc04g081030.2"	1	2	0	1	0	0	0	0	0	2
"Solyc04g081050.1"	862	1144	766	1384	813	644	55	379	179	474
"Solyc04g081060.2"	14542	20770	10736	28512	15729	7645	574	2563	1783	2463
"Solyc04g081070.2"	28	18	11	30	20	19	2	7	3	5
"Solyc04g081090.2"	327	211	172	389	278	208	303	374	195	458
"Solyc04g081100.2"	4	1	5	14	8	4	0	1	0	2
"Solyc04g081110.1"	95	56	59	166	101	34	15	65	40	87
"Solyc04g081120.1"	193	162	119	252	175	163	65	184	124	216
"Solyc04g081130.1"	8	3	3	9	8	4	0	3	1	10
"Solyc04g081140.1"	228	168	174	315	186	210	153	238	163	306
"Solyc04g081150.2"	339	143	148	364	308	129	91	207	122	287
"Solyc04g081160.2"	8	1	3	9	7	3	3	5	5	12
"Solyc04g081190.2"	3	1	1	0	2	0	1	0	0	1
"Solyc04g081200.2"	1	0	1	2	1	1	0	3	1	2
"Solyc04g081220.2"	27	13	10	16	7	16	1	14	19	17
"Solyc04g081230.2"	3	0	1	2	1	1	1	3	1	0
"Solyc04g081250.1"	5	14	13	27	14	7	7	9	4	18
"Solyc04g081260.2"	0	1	0	1	1	0	0	0	0	0
"Solyc04g081280.2"	101	162	96	219	121	71	8	22	11	49
"Solyc04g081290.2"	0	0	0	0	0	0	0	0	0	2
"Solyc04g081300.2"	1396	1778	1362	2127	1609	1179	342	1111	503	1354
"Solyc04g081310.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g081330.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g081340.2"	4	1	1	4	4	6	1	3	1	1
"Solyc04g081350.2"	2	3	0	3	3	4	0	4	0	0
"Solyc04g081360.2"	4	1	1	2	2	0	2	0	0	0
"Solyc04g081400.2"	15	16	13	22	19	6	2	4	1	6
"Solyc04g081410.2"	24	20	20	48	20	31	49	34	48	52
"Solyc04g081420.2"	112	181	88	254	111	92	9	77	54	88
"Solyc04g081440.2"	3	0	0	1	1	0	0	0	0	0
"Solyc04g081450.2"	14	13	14	34	28	14	2	16	14	30
"Solyc04g081460.2"	0	0	0	0	0	0	0	0	0	1
"Solyc04g081470.2"	21	16	15	26	15	16	1	18	16	14
"Solyc04g081480.1"	0	1	0	0	1	2	0	0	0	2
"Solyc04g081490.2"	22983	21069	16557	32673	22302	16868	4683	20149	12958	26273
"Solyc04g081500.2"	0	1	1	3	2	1	0	1	0	0
"Solyc04g081520.1"	1	0	0	0	0	0	0	0	0	1
"Solyc04g081530.1"	0	0	0	0	0	1	0	0	0	0
"Solyc04g081540.2"	7	6	1	5	7	4	1	9	4	15
"Solyc04g081550.2"	1	0	0	0	0	0	0	0	0	0
"Solyc04g081560.2"	1	1	1	7	5	0	4	6	1	6
"Solyc04g081570.2"	24	13	11	14	12	4	1	5	2	2
"Solyc04g081600.1"	0	0	0	0	2	0	0	0	0	0
"Solyc04g081640.1"	0	0	0	0	0	0	0	0	0	2
"Solyc04g081650.2"	17	17	6	23	13	16	1	1	4	6
"Solyc04g081660.1"	14	12	6	23	6	4	0	1	1	4
"Solyc04g081670.2"	8	5	4	8	9	1	0	2	0	0
"Solyc04g081680.2"	0	1	0	0	0	0	0	0	0	0
"Solyc04g081690.1"	2	8	3	10	1	2	0	1	0	0
"Solyc04g081700.2"	2	2	0	3	0	0	2	1	2	3
"Solyc04g081730.2"	159	150	73	129	106	103	16	50	39	54
"Solyc04g081740.2"	203	180	134	300	182	120	25	180	116	201
"Solyc04g081750.2"	35	25	18	25	29	14	6	14	8	10
"Solyc04g081760.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g081810.2"	0	0	0	0	1	0	0	0	0	0
"Solyc04g081820.2"	12	12	14	23	18	13	9	23	9	15
"Solyc04g081840.2"	0	0	0	1	0	0	1	0	0	0
"Solyc04g081850.2"	0	2	0	3	0	2	0	0	0	0
"Solyc04g081860.2"	0	0	0	0	0	0	0	0	0	1
"Solyc04g081870.2"	0	0	0	0	0	1	0	0	0	0
"Solyc04g081880.2"	1214	1411	987	1954	1289	1115	398	1026	646	1293
"Solyc04g081900.2"	4	5	1	6	5	2	0	0	2	3
"Solyc04g081920.2"	0	0	1	0	0	0	0	0	0	0
"Solyc04g081930.2"	6	2	1	4	2	0	0	2	0	0
"Solyc04g081940.2"	42	23	19	43	37	35	13	44	23	78
"Solyc04g081950.2"	0	0	1	4	4	2	0	1	0	3
"Solyc04g081970.2"	0	0	0	1	0	1	0	0	0	0
"Solyc04g082000.2"	3062	4154	2232	5564	3283	2013	195	1057	559	1171
"Solyc04g082010.1"	114	90	52	108	64	147	5	23	28	34
"Solyc04g082020.2"	21	11	11	8	24	18	6	23	13	31
"Solyc04g082030.1"	1149	1133	948	2293	1731	672	478	1053	395	1183
"Solyc04g082040.2"	1	1	1	0	0	0	0	0	0	0
"Solyc04g082050.2"	5	6	2	4	6	7	0	4	1	1
"Solyc04g082060.2"	566	630	399	917	506	387	90	343	204	422
"Solyc04g082070.2"	4	3	2	6	4	1	0	1	5	2
"Solyc04g082090.2"	28	29	21	28	24	22	3	22	9	13
"Solyc04g082100.1"	0	1	0	0	0	1	0	0	0	0
"Solyc04g082110.2"	0	1	0	1	0	0	0	0	0	0
"Solyc04g082120.2"	4	0	1	5	3	1	0	0	0	2
"Solyc04g082130.2"	5	4	4	3	9	0	1	4	3	2
"Solyc04g082140.2"	15	11	9	30	11	6	4	5	5	10
"Solyc04g082160.2"	113	206	128	223	149	83	20	82	24	92
"Solyc04g082170.2"	0	0	0	0	0	1	0	0	0	0
"Solyc04g082180.2"	0	1	0	1	0	0	0	0	0	0
"Solyc04g082190.1"	0	0	0	0	0	0	2	0	0	0
"Solyc04g082210.2"	1690	1065	999	2028	1184	1370	2887	1859	1301	2453
"Solyc04g082220.1"	15	12	1	9	2	6	0	5	6	4
"Solyc04g082250.2"	6	5	5	16	6	9	5	4	4	5
"Solyc04g082260.2"	0	0	0	0	0	0	0	1	0	0
"Solyc04g082280.2"	28	28	16	49	20	29	9	17	9	24
"Solyc04g082290.2"	1106	857	551	1458	934	593	62	574	360	557
"Solyc04g082300.2"	28	28	14	35	31	13	2	17	5	30
"Solyc04g082310.2"	1	2	3	2	0	2	1	0	0	0
"Solyc04g082320.2"	0	0	0	1	3	0	0	0	0	0
"Solyc04g082340.2"	36	51	26	71	39	37	8	21	20	45
"Solyc04g082360.1"	4	2	2	5	5	4	1	5	6	6
"Solyc04g082380.2"	1	0	0	1	0	2	0	1	0	0
"Solyc04g082390.2"	13	7	5	12	8	9	2	8	8	12
"Solyc04g082400.2"	1	5	2	8	2	2	0	2	1	4
"Solyc04g082410.2"	80	69	29	96	74	75	9	23	31	19
"Solyc04g082420.2"	32	79	28	89	57	15	5	7	8	11
"Solyc04g082430.2"	14	14	5	21	6	11	0	2	3	7
